14 1707736038 657133.600000 1 657133.600000 657133.600000 657133.600000
14 1707736053 657015.400000 2 657015.400000 657015.400000 657015.400000
14 1707736058 88.800000 1 88.800000 88.800000 88.800000
14 1707736068 657125.000000 2 657125.000000 657125.000000 657125.000000
14 1707736083 657747.800000 2 657747.800000 657747.800000 657747.800000
14 1707736088 1639.800000 2 1639.800000 1639.800000 1639.800000
14 1707736098 779860.000000 3 779860.000000 779860.000000 779860.000000
14 1707736103 141070.600000 3 141070.600000 141070.600000 141070.600000
14 1707736108 296422.600000 2 296422.600000 296422.600000 296422.600000
14 1707736113 868737.400000 3 868737.400000 868737.400000 868737.400000
14 1707736118 11567.400000 3 11567.400000 11567.400000 11567.400000
14 1707736123 392698.400000 2 392698.400000 392698.400000 392698.400000
14 1707736128 656928.400000 2 656928.400000 656928.400000 656928.400000
14 1707736133 1435.600000 1 1435.600000 1435.600000 1435.600000
14 1707736138 10099.800000 2 10099.800000 10099.800000 10099.800000
14 1707736143 1041155.200000 4 1041155.200000 1041155.200000 1041155.200000
14 1707736148 281242.400000 2 281242.400000 281242.400000 281242.400000
14 1707736153 689730.200000 4 689730.200000 689730.200000 689730.200000
14 1707736158 657089.400000 3 657089.400000 657089.400000 657089.400000
14 1707736163 1435.600000 1 1435.600000 1435.600000 1435.600000
14 1707736168 680663.800000 5 680663.800000 680663.800000 680663.800000
14 1707736173 657074.000000 3 657074.000000 657074.000000 657074.000000
14 1707736178 2726.200000 4 2726.200000 2726.200000 2726.200000
14 1707736183 680801.000000 4 680801.000000 680801.000000 680801.000000
14 1707736188 657105.600000 3 657105.600000 657105.600000 657105.600000
14 1707736193 1978.400000 2 1978.400000 1978.400000 1978.400000
14 1707736198 681339.800000 4 681339.800000 681339.800000 681339.800000
14 1707736203 631.000000 2 631.000000 631.000000 631.000000
14 1707736208 1978.400000 2 1978.400000 1978.400000 1978.400000
14 1707736213 300706.000000 5 300706.000000 300706.000000 300706.000000
14 1707736218 88.000000 1 88.000000 88.000000 88.000000
14 1707736223 138432.400000 5 138432.400000 138432.400000 138432.400000
14 1707736228 1875923.200000 8 1875923.200000 1875923.200000 1875923.200000
14 1707736233 477973.400000 2 477973.400000 477973.400000 477973.400000
14 1707736238 32211.800000 6 32211.800000 32211.800000 32211.800000
14 1707736243 681985.800000 4 681985.800000 681985.800000 681985.800000
14 1707736248 483909.800000 2 483909.800000 483909.800000 483909.800000
14 1707736253 733.600000 2 733.600000 733.600000 733.600000
14 1707736258 11711.200000 5 11711.200000 11711.200000 11711.200000
14 1707736263 483126.600000 3 483126.600000 483126.600000 483126.600000
14 1707736268 863328.200000 5 863328.200000 863328.200000 863328.200000
14 1707736273 289264.600000 2 289264.600000 289264.600000 289264.600000
14 1707736278 768040.800000 5 768040.800000 768040.800000 768040.800000
14 1707736283 471.400000 3 471.400000 471.400000 471.400000
14 1707736288 289261.400000 4 289261.400000 289261.400000 289261.400000
14 1707736293 768521.200000 6 768521.200000 768521.200000 768521.200000
14 1707736298 637.800000 2 637.800000 637.800000 637.800000
14 1707736303 12183.600000 4 12183.600000 12183.600000 12183.600000
14 1707736308 759358.400000 3 759358.400000 759358.400000 759358.400000
14 1707736313 630.800000 2 630.800000 630.800000 630.800000
14 1707736318 10754.400000 3 10754.400000 10754.400000 10754.400000
14 1707736323 284969.800000 1 284969.800000 284969.800000 284969.800000
14 1707736328 4388.000000 4 4388.000000 4388.000000 4388.000000
14 1707736333 1309828.200000 6 1309828.200000 1309828.200000 1309828.200000
14 1707736338 419128.400000 4 419128.400000 419128.400000 419128.400000
14 1707736343 873903.400000 3 873903.400000 873903.400000 873903.400000
14 1707736348 32218.200000 6 32218.200000 32218.200000 32218.200000
14 1707736353 736052.800000 5 736052.800000 736052.800000 736052.800000
14 1707736358 442618.200000 2 442618.200000 442618.200000 442618.200000
14 1707736363 191.200000 1 191.200000 191.200000 191.200000
14 1707736368 10178.200000 5 10178.200000 10178.200000 10178.200000
14 1707736373 291793.600000 4 291793.600000 291793.600000 291793.600000
14 1707736378 1021630.400000 5 1021630.400000 1021630.400000 1021630.400000
14 1707736383 253875.600000 2 253875.600000 253875.600000 253875.600000
14 1707736388 699988.000000 6 699988.000000 699988.000000 699988.000000
14 1707736393 1711.400000 3 1711.400000 1711.400000 1711.400000
14 1707736398 261284.600000 4 261284.600000 261284.600000 261284.600000
14 1707736403 692699.800000 5 692699.800000 692699.800000 692699.800000
14 1707736408 2805.400000 5 2805.400000 2805.400000 2805.400000
14 1707736413 8668.200000 2 8668.200000 8668.200000 8668.200000
14 1707736418 697284.800000 2 697284.800000 697284.800000 697284.800000
14 1707736423 631.200000 2 631.200000 631.200000 631.200000
14 1707736428 9026.200000 2 9026.200000 9026.200000 9026.200000
14 1707736433 249985.000000 3 249985.000000 249985.000000 249985.000000
14 1707736438 4299.000000 3 4299.000000 4299.000000 4299.000000
14 1707736443 1586499.000000 8 1586499.000000 1586499.000000 1586499.000000
14 1707736448 443834.600000 2 443834.600000 443834.600000 443834.600000
14 1707736453 450182.800000 3 450182.800000 450182.800000 450182.800000
14 1707736458 268722.400000 5 268722.400000 268722.400000 268722.400000
14 1707736463 461971.600000 4 461971.600000 461971.600000 461971.600000
14 1707736468 447474.600000 2 447474.600000 447474.600000 447474.600000
14 1707736473 8667.400000 2 8667.400000 8667.400000 8667.400000
14 1707736478 1699.800000 4 1699.800000 1699.800000 1699.800000
14 1707736483 305868.400000 5 305868.400000 305868.400000 305868.400000
14 1707736488 903126.600000 5 903126.600000 903126.600000 903126.600000
14 1707736493 502156.400000 2 502156.400000 502156.400000 502156.400000
14 1707736498 450194.800000 5 450194.800000 450194.800000 450194.800000
14 1707736503 1711.200000 3 1711.200000 1711.200000 1711.200000
14 1707736508 261702.400000 6 261702.400000 261702.400000 261702.400000
14 1707736513 691218.400000 3 691218.400000 691218.400000 691218.400000
14 1707736518 2244.800000 5 2244.800000 2244.800000 2244.800000
14 1707736523 8669.800000 2 8669.800000 8669.800000 8669.800000
14 1707736528 587451.400000 4 587451.400000 587451.400000 587451.400000
14 1707736533 110533.800000 2 110533.800000 110533.800000 110533.800000
14 1707736538 258359.400000 2 258359.400000 258359.400000 258359.400000
14 1707736543 279.800000 2 279.800000 279.800000 279.800000
14 1707736553 250264.000000 3 250264.000000 250264.000000 250264.000000
14 1707736558 87.800000 1 87.800000 87.800000 87.800000
14 1707736563 265.800000 1 265.800000 265.800000 265.800000
14 1707736568 250138.000000 2 250138.000000 250138.000000 250138.000000
14 1707736578 263.400000 1 263.400000 263.400000 263.400000
14 1707736583 191.000000 1 191.000000 191.000000 191.000000
14 1707736593 329.250000 1 329.250000 329.250000 329.250000
