12 1707736038 5.641961 1 5.641961 5.641961 5.641961
12 1707736053 5.007875 1 5.007875 5.007875 5.007875
12 1707736068 4.683186 1 4.683186 4.683186 4.683186
12 1707736083 5.961473 1 5.961473 5.961473 5.961473
12 1707736098 4.462232 1 4.462232 4.462232 4.462232
12 1707736113 4.878802 1 4.878802 4.878802 4.878802
12 1707736128 4.405782 1 4.405782 4.405782 4.405782
12 1707736143 4.422299 1 4.422299 4.422299 4.422299
12 1707736158 5.319395 1 5.319395 5.319395 5.319395
21 1707736163 116.744435 2 116.744435 116.744435 116.744435
12 1707736173 5.777063 1 5.777063 5.777063 5.777063
21 1707736178 109.914122 1 109.914122 109.914122 109.914122
12 1707736188 4.659869 1 4.659869 4.659869 4.659869
21 1707736193 109.742155 1 109.742155 109.742155 109.742155
21 1707736208 109.897719 1 109.897719 109.897719 109.897719
21 1707736223 109.297607 1 109.297607 109.297607 109.297607
21 1707736233 108.996824 1 108.996824 108.996824 108.996824
21 1707736248 109.228385 1 109.228385 109.228385 109.228385
21 1707736273 117.831516 1 117.831516 117.831516 117.831516
21 1707736278 115.127922 2 115.127922 115.127922 115.127922
21 1707736283 109.676674 2 109.676674 109.676674 109.676674
21 1707736298 109.542017 1 109.542017 109.542017 109.542017
21 1707736303 108.778366 1 108.778366 108.778366 108.778366
21 1707736313 109.069609 1 109.069609 109.069609 109.069609
21 1707736328 108.528564 1 108.528564 108.528564 108.528564
21 1707736343 108.647936 1 108.647936 108.647936 108.647936
21 1707736358 108.389673 1 108.389673 108.389673 108.389673
21 1707736383 109.190861 2 109.190861 109.190861 109.190861
21 1707736388 108.473694 1 108.473694 108.473694 108.473694
21 1707736393 108.959686 2 108.959686 108.959686 108.959686
21 1707736403 108.855092 1 108.855092 108.855092 108.855092
21 1707736408 109.490987 1 109.490987 109.490987 109.490987
21 1707736428 111.366405 1 111.366405 111.366405 111.366405
21 1707736438 109.437418 1 109.437418 109.437418 109.437418
21 1707736453 109.276933 1 109.276933 109.276933 109.276933
21 1707736468 108.978296 1 108.978296 108.978296 108.978296
21 1707736493 109.446570 2 109.446570 109.446570 109.446570
21 1707736498 110.116620 1 110.116620 110.116620 110.116620
21 1707736503 109.251109 2 109.251109 109.251109 109.251109
23 1707736508 15.905618 2 15.905618 15.905618 15.905618
23 1707736513 15.884401 1 15.884401 15.884401 15.884401
21 1707736513 109.400599 1 109.400599 109.400599 109.400599
23 1707736518 15.875295 2 15.875295 15.875295 15.875295
21 1707736518 109.175396 1 109.175396 109.175396 109.175396
23 1707736528 15.921964 1 15.921964 15.921964 15.921964
23 1707736533 15.851120 1 15.851120 15.851120 15.851120
21 1707736538 111.333144 1 111.333144 111.333144 111.333144
21 1707736548 109.120016 1 109.120016 109.120016 109.120016
23 1707736553 15.891274 1 15.891274 15.891274 15.891274
23 1707736563 15.911249 1 15.911249 15.911249 15.911249
21 1707736563 109.183204 1 109.183204 109.183204 109.183204
23 1707736578 15.913232 1 15.913232 15.913232 15.913232
21 1707736578 110.468750 1 110.468750 110.468750 110.468750
23 1707736593 15.875401 1 15.875401 15.875401 15.875401
